Zip Code,1 year CAGR,2 year CAGR,3 year CAGR,1 year returns,2 year returns,3 year returns,max 12 month loss,risk 12 month loss,CREATED,
94612,0.0726,0.0554,0.0422,0.0726,0.1138,0.1319,-0.23019,0.04323,2018-07-10 20:51:56,
94613,,,,,,,,,2018-07-10 20:51:57,
94614,,,,,,,,,2018-07-10 20:51:57,
94615,,,,,,,,,2018-07-10 20:51:58,
94617,,,,,,,,,2018-07-10 20:51:58,
94618,0.0549,0.0368,0.023,0.0549,0.075,0.0705,-0.263974,0.072916,2018-07-10 20:51:59,
94619,0.0673,0.0547,0.0449,0.0673,0.1123,0.1408,-0.16089,0.050803,2018-07-10 20:52:00,
94620,,,,,,,,,2018-07-10 20:52:00,
94621,0.0677,0.0587,0.0522,0.0677,0.1208,0.165,-0.068134,0.055084,2018-07-10 20:52:01,
94622,,,,,,,,,2018-07-10 20:52:01,
94623,,,,,,,,,2018-07-10 20:52:02,
94624,,,,,,,,,2018-07-10 20:52:03,
94625,,,,,,,,,2018-07-10 20:52:03,
94649,,,,,,,,,2018-07-10 20:52:04,
94659,,,,,,,,,2018-07-10 20:52:04,
94660,,,,,,,,,2018-07-10 20:52:05,
94661,,,,,,,,,2018-07-10 20:52:05,
94662,,,,,,,,,2018-07-10 20:52:06,
94666,,,,,,,,,2018-07-10 20:52:06,
94701,,,,,,,,,2018-07-10 20:52:07,
94702,0.0691,0.0532,0.041,0.0691,0.1092,0.1283,-0.212493,0.047615,2018-07-10 20:52:07,
94703,0.0699,0.0562,0.0456,0.0699,0.1155,0.1433,-0.171457,0.049569,2018-07-10 20:52:08,
94704,0.0722,0.0577,0.0465,0.0722,0.1186,0.146,-0.18573,0.044725,2018-07-10 20:52:09,
94705,0.0615,0.0529,0.0462,0.0615,0.1085,0.1452,-0.098887,0.058383,2018-07-10 20:52:09,
94706,0.0654,0.0528,0.0431,0.0654,0.1084,0.135,-0.164723,0.051913,2018-07-10 20:52:10,
94707,0.053,0.0402,0.0303,0.053,0.0819,0.0938,-0.180121,0.078059,2018-07-10 20:52:11,
94708,0.0521,0.0398,0.0304,0.0521,0.0812,0.0938,-0.172993,0.080015,2018-07-10 20:52:11,
94709,0.0591,0.0455,0.0351,0.0591,0.0932,0.1091,-0.186369,0.063979,2018-07-10 20:52:12,
94710,0.0688,0.053,0.0409,0.0688,0.1088,0.1278,-0.211796,0.047973,2018-07-10 20:52:13,
94712,,,,,,,,,2018-07-10 20:52:13,
94720,,,,,,,,,2018-07-10 20:52:14,
94801,0.0608,0.0505,0.0426,0.0608,0.1035,0.1333,-0.118995,0.065387,2018-07-10 20:52:15,
94802,,,,,,,,,2018-07-10 20:52:16,
94803,0.057,0.0488,0.0424,0.057,0.1,0.1328,-0.094594,0.068942,2018-07-10 20:52:16,
94804,0.0593,0.0535,0.0491,0.0593,0.1099,0.1545,-0.04602,0.063167,2018-07-10 20:52:17,
94805,0.0624,0.0502,0.0409,0.0624,0.103,0.1277,-0.154306,0.061229,2018-07-10 20:52:17,
94806,0.0603,0.05,0.0421,0.0603,0.1025,0.1317,-0.119639,0.066357,2018-07-10 20:52:18,
94807,,,,,,,,,2018-07-10 20:52:18,
94808,,,,,,,,,2018-07-10 20:52:19,
94820,,,,,,,,,2018-07-10 20:52:19,
94850,,,,,,,,,2018-07-10 20:52:20,
94901,0.0575,0.0444,0.0343,0.0575,0.0907,0.1063,-0.177709,0.069871,2018-07-10 20:52:20,
94903,0.0537,0.0398,0.0292,0.0537,0.0813,0.0902,-0.196265,0.076805,2018-07-10 20:52:21,
94904,0.0569,0.0453,0.0363,0.0569,0.0926,0.1129,-0.154506,0.070043,2018-07-10 20:52:21,
94912,,,,,,,,,2018-07-10 20:52:22,
94913,,,,,,,,,2018-07-10 20:52:22,
94914,,,,,,,,,2018-07-10 20:52:22,
94915,,,,,,,,,2018-07-10 20:52:23,
94920,0.0566,0.0458,0.0375,0.0566,0.0937,0.1168,-0.140451,0.070134,2018-07-10 20:52:24,
94922,,,,,,,,,2018-07-10 20:52:24,
94923,,,,,,,,,2018-07-10 20:52:25,
94924,0.0658,0.0529,0.0429,0.0658,0.1085,0.1343,-0.163554,0.055606,2018-07-10 20:52:25,
94925,0.0499,0.0408,0.0337,0.0499,0.0832,0.1047,-0.122133,0.084199,2018-07-10 20:52:26,
94926,,,,,,,,,2018-07-10 20:52:26,
94927,,,,,,,,,2018-07-10 20:52:27,
94928,0.0544,0.0455,0.0387,0.0544,0.093,0.1207,-0.076772,0.06797,2018-07-10 20:52:27,
94929,,,,,,,,,2018-07-10 20:52:28,
94930,0.0579,0.0464,0.0374,0.0579,0.0949,0.1166,-0.152367,0.067669,2018-07-10 20:52:29,
94931,0.0499,0.0344,0.0231,0.0499,0.07,0.0709,-0.166323,0.082083,2018-07-10 20:52:29,
94933,0.0651,0.0561,0.0496,0.0651,0.1154,0.1563,-0.076939,0.058109,2018-07-10 20:52:30,
94937,,,,,,,,,2018-07-10 20:52:31,
94938,,,,,,,,,2018-07-10 20:52:31,
94939,0.0582,0.0459,0.0365,0.0582,0.094,0.1135,-0.163254,0.06761,2018-07-10 20:52:32,
94940,,,,,,,,,2018-07-10 20:52:33,
94941,0.06,0.0484,0.0395,0.06,0.0992,0.1233,-0.149984,0.063308,2018-07-10 20:52:34,
94942,,,,,,,,,2018-07-10 20:52:35,
94945,0.0563,0.0437,0.0339,0.0563,0.0892,0.1052,-0.171256,0.072298,2018-07-10 20:52:36,
94946,,,,,,,,,2018-07-10 20:52:36,
94947,0.0575,0.0437,0.0332,0.0575,0.0894,0.1028,-0.187332,0.070397,2018-07-10 20:52:39,
94948,,,,,,,,,2018-07-10 20:52:40,
94949,0.0567,0.0439,0.034,0.0567,0.0897,0.1055,-0.17422,0.071372,2018-07-10 20:52:41,
94950,,,,,,,,,2018-07-10 20:52:42,
94951,0.0492,0.0223,0.0039,0.0492,0.0451,0.0118,-0.298563,0.081777,2018-07-10 20:52:42,
94952,0.0558,0.0377,0.0249,0.0558,0.0768,0.0767,-0.191114,0.065592,2018-07-10 20:52:43,
94953,,,,,,,,,2018-07-10 20:52:43,
94954,0.0504,0.0359,0.0254,0.0504,0.0731,0.078,-0.152351,0.080155,2018-07-10 20:52:44,
94955,,,,,,,,,2018-07-10 20:52:45,
94956,0.0605,0.0483,0.0388,0.0605,0.0988,0.121,-0.157511,0.065154,2018-07-10 20:52:45,
94957,0.0714,0.0593,0.0499,0.0714,0.1221,0.1573,-0.145646,0.046269,2018-07-10 20:52:46,
94960,0.0504,0.0455,0.0417,0.0504,0.0931,0.1303,-0.043226,0.082396,2018-07-10 20:52:46,
94963,,,,,,,,,2018-07-10 20:52:47,
94964,,,,,,,,,2018-07-10 20:52:47,
94965,0.0611,0.0512,0.0435,0.0611,0.105,0.1362,-0.11985,0.061782,2018-07-10 20:52:48,
94966,,,,,,,,,2018-07-10 20:52:49,
94970,,,,,,,,,2018-07-10 20:52:49,
94971,,,,,,,,,2018-07-10 20:52:50,
94972,,,,,,,,,2018-07-10 20:52:51,
94973,0.0572,0.0445,0.0347,0.0572,0.091,0.1078,-0.171633,0.070098,2018-07-10 20:52:51,
94974,,,,,,,,,2018-07-10 20:52:52,
94975,,,,,,,,,2018-07-10 20:52:52,
94976,,,,,,,,,2018-07-10 20:52:53,
94977,,,,,,,,,2018-07-10 20:52:53,
94978,,,,,,,,,2018-07-10 20:52:54,
94979,,,,,,,,,2018-07-10 20:52:55,
94998,,,,,,,,,2018-07-10 20:52:55,
94999,,,,,,,,,2018-07-10 20:52:56,
95001,,,,,,,,,2018-07-10 20:52:56,
95002,0.0913,0.0779,0.0669,0.0913,0.1619,0.2144,-0.168786,0.040357,2018-07-10 20:52:57,
95003,0.0325,0.0237,0.0178,0.0325,0.048,0.0545,-0.150682,0.112836,2018-07-10 20:52:58,
95004,0.0786,0.0695,0.0621,0.0786,0.1439,0.1979,-0.104741,0.046627,2018-07-10 20:52:58,
95005,0.0453,0.0406,0.0372,0.0453,0.0828,0.1158,-0.057057,0.074976,2018-07-10 20:52:59,
95006,0.0406,0.0333,0.028,0.0406,0.0678,0.0865,-0.120436,0.095448,2018-10-22 21:49:45,
95007,,,,,,,,,2018-07-10 20:53:00,
95008,0.0833,0.0729,0.0622,0.0833,0.1512,0.1983,-0.171058,0.041642,2018-07-10 20:53:01,
95009,,,,,,,,,2018-07-10 20:53:01,
95010,0.0354,0.0249,0.0178,0.0354,0.0504,0.0544,-0.180626,0.096322,2018-07-10 20:53:02,
95011,,,,,,,,,2018-07-10 20:53:02,
95012,0.0446,0.0364,0.0299,0.0446,0.0741,0.0924,-0.186194,0.117617,2018-07-10 20:53:03,
95013,,,,,,,,,2018-07-10 20:53:03,
95014,0.0807,0.0729,0.0653,0.0807,0.1512,0.2089,-0.107662,0.040514,2018-07-10 20:53:04,
95015,,,,,,,,,2018-07-10 20:53:05,
95017,,,,,,,,,2018-07-10 20:53:05,
95018,0.0425,0.0376,0.0342,0.0425,0.0767,0.1061,-0.062657,0.083147,2018-07-10 20:53:06,
95019,0.0222,0.0099,0.0016,0.0222,0.0199,0.0048,-0.225858,0.171582,2018-07-10 20:53:07,
95020,0.0695,0.0624,0.056,0.0695,0.1288,0.1776,-0.092303,0.055072,2018-07-10 20:53:07,
95021,,,,,,,,,2018-07-10 20:53:08,
95023,0.0745,0.0627,0.0512,0.0745,0.1294,0.1614,-0.198869,0.058582,2018-07-10 20:53:08,
95024,,,,,,,,,2018-07-10 20:53:09,
95026,,,,,,,,,2018-07-10 20:53:10,
95030,0.0713,0.0653,0.0599,0.0713,0.135,0.1905,-0.068266,0.049473,2018-07-10 20:53:10,
95031,,,,,,,,,2018-07-10 20:53:11,
95032,0.0877,0.0762,0.064,0.0877,0.1581,0.2047,-0.106396,0.047856,2018-10-22 13:12:07,
95033,0.0158,0.0076,0.0021,0.0158,0.0153,0.0064,-0.155955,0.253405,2018-07-10 20:53:12,
95035,0.0811,0.072,0.0631,0.0811,0.1492,0.2016,-0.13534,0.04257,2018-07-10 20:53:13,
95036,,,,,,,,,2018-07-10 20:53:13,
95037,0.0636,0.0575,0.0518,0.0636,0.1183,0.1637,-0.079678,0.063265,2018-07-10 20:53:14,
95038,,,,,,,,,2018-07-10 20:53:15,
95039,0.0425,0.0338,0.0267,0.0425,0.0687,0.0822,-0.223193,0.122388,2018-07-10 20:53:15,
95041,,,,,,,,,2018-07-10 20:53:16,
95042,,,,,,,,,2018-07-10 20:53:16,
95043,,,,,,,,,2018-07-10 20:53:17,
95044,,,,,,,,,2018-07-10 20:53:18,
95045,0.0788,0.069,0.0601,0.0788,0.1429,0.1914,-0.139795,0.047665,2018-07-10 20:53:18,
95046,0.0793,0.0698,0.062,0.0793,0.1445,0.1977,-0.11223,0.046651,2018-07-10 20:53:19,
95050,0.0829,0.0718,0.0602,0.0829,0.1487,0.1917,-0.187954,0.043599,2018-07-10 20:53:20,
95051,0.0818,0.0728,0.064,0.0818,0.151,0.2047,-0.132393,0.04151,2018-07-10 20:53:20,
95052,,,,,,,,,2018-07-10 20:53:20,
95053,,,,,,,,,2018-07-10 20:53:21,
95054,0.0787,0.0696,0.0607,0.0787,0.1441,0.1935,-0.137828,0.045585,2018-07-10 20:53:22,
95055,,,,,,,,,2018-07-10 20:53:23,
95056,,,,,,,,,2018-07-10 20:53:23,
95060,0.0158,0.0017,-0.0076,0.0158,0.0034,-0.0226,-0.265806,0.229,2018-07-10 20:53:24,
95061,,,,,,,,,2018-07-10 20:53:24,
95062,0.0379,0.0287,0.0224,0.0379,0.0582,0.0687,-0.152269,0.091467,2018-07-10 20:53:25,
95063,,,,,,,,,2018-07-10 20:53:25,
95064,0.0153,0.0038,-0.0037,0.0153,0.0076,-0.0111,-0.227954,0.24031,2018-07-10 20:53:26,
95065,0.0307,0.0219,0.0159,0.0307,0.0442,0.0485,-0.154006,0.121835,2018-07-10 20:53:26,
95066,0.0121,0.0001,-0.0079,0.0121,0.0001,-0.0234,-0.233073,0.28897,2018-07-10 20:53:27,
95067,,,,,,,,,2018-07-10 20:53:28,
95070,0.0736,0.0637,0.054,0.0736,0.1315,0.171,-0.159938,0.055022,2018-07-10 20:53:28,
95071,,,,,,,,,2018-07-10 20:53:29,
95073,0.0334,0.0247,0.0186,0.0334,0.0499,0.057,-0.148206,0.111229,2018-07-10 20:53:29,
95075,,,,,,,,,2018-07-10 20:53:30,
95076,0.0331,0.0241,0.0178,0.0331,0.0487,0.0543,-0.155226,0.111816,2018-07-10 20:53:30,
95077,,,,,,,,,2018-07-10 20:53:31,
95101,,,,,,,,,2018-07-10 20:53:31,
95103,,,,,,,,,2018-07-10 20:53:32,
95106,,,,,,,,,2018-07-10 20:53:33,
95108,,,,,,,,,2018-07-10 20:53:33,
95109,,,,,,,,,2018-07-10 20:53:33,
95110,0.0882,0.0776,0.068,0.0882,0.1613,0.218,-0.146727,0.038029,2018-07-10 20:53:34,
95111,0.0775,0.0694,0.0621,0.0775,0.1437,0.198,-0.105905,0.045588,2018-07-10 20:53:35,
95112,0.079,0.0717,0.0649,0.079,0.1484,0.2077,-0.089599,0.042146,2018-07-10 20:53:36,
95113,0.0823,0.0742,0.0668,0.0823,0.1539,0.214,-0.10281,0.039782,2018-07-10 20:53:37,
95115,,,,,,,,,2018-07-10 20:53:37,
95116,0.0789,0.0706,0.0629,0.0789,0.1461,0.201,-0.110124,0.044349,2018-07-10 20:53:38,
95117,0.0788,0.0701,0.0616,0.0788,0.1452,0.1965,-0.128611,0.044614,2018-07-10 20:53:39,
95118,0.0814,0.0729,0.0646,0.0814,0.1512,0.2066,-0.122424,0.041034,2018-07-10 20:53:39,
95119,0.0787,0.0695,0.0604,0.0787,0.1438,0.1925,-0.140925,0.045914,2018-07-10 20:53:40,
95120,0.0738,0.0655,0.0573,0.0738,0.1353,0.182,-0.126556,0.050802,2018-07-10 20:53:41,
95121,0.0808,0.0704,0.0602,0.0808,0.1458,0.1915,-0.164738,0.045732,2018-07-10 20:53:42,
95122,0.0791,0.0708,0.0632,0.0791,0.1466,0.2017,-0.110311,0.044057,2018-07-10 20:53:43,
95123,0.0818,0.0697,0.057,0.0818,0.1442,0.1808,-0.211501,0.047153,2018-07-10 20:53:43,
95124,0.0829,0.0747,0.0666,0.0829,0.1549,0.2134,-0.115547,0.038869,2018-07-10 20:53:44,
95125,0.0988,0.0824,0.065,0.0988,0.1716,0.208,-0.168302,0.043399,2018-10-22 21:49:46,
95126,0.0808,0.0716,0.0627,0.0808,0.1484,0.2,-0.137668,0.043097,2018-07-10 20:53:45,
95127,0.082,0.0709,0.0601,0.082,0.1469,0.1912,-0.176938,0.045571,2018-07-10 20:53:46,
95128,0.0824,0.0712,0.0596,0.0824,0.1475,0.1895,-0.190096,0.04436,2018-07-10 20:53:46,
95129,0.0835,0.0752,0.067,0.0835,0.156,0.2146,-0.117484,0.038415,2018-07-10 20:53:48,
95130,0.0825,0.0744,0.0664,0.0825,0.1543,0.2126,-0.114027,0.039128,2018-07-10 20:53:48,
95131,0.0775,0.0677,0.058,0.0775,0.1399,0.1843,-0.154909,0.048951,2018-07-10 20:53:49,
95132,0.0802,0.0708,0.0615,0.0802,0.1465,0.1961,-0.144169,0.044422,2018-07-10 20:53:49,
95133,0.0766,0.0694,0.0628,0.0766,0.1437,0.2005,-0.089162,0.044862,2018-07-10 20:53:50,
95134,0.0711,0.0605,0.05,0.0711,0.1246,0.1577,-0.178488,0.061438,2018-07-10 20:53:50,
95135,0.0777,0.0693,0.0611,0.0777,0.1434,0.1946,-0.124667,0.045474,2018-07-10 20:53:51,
95136,0.0765,0.0669,0.0574,0.0765,0.1382,0.1824,-0.151815,0.049902,2018-07-10 20:53:51,
95138,0.0635,0.0569,0.0509,0.0635,0.1171,0.1606,-0.088804,0.064827,2018-07-10 20:53:52,
95139,0.08,0.068,0.0555,0.08,0.1407,0.176,-0.209726,0.049257,2018-07-10 20:53:52,
95140,,,,,,,,,2018-07-10 20:53:53,
95141,,,,,,,,,2018-07-10 20:53:53,
95148,0.0755,0.069,0.063,0.0755,0.1428,0.2012,-0.075995,0.04483,2018-07-10 20:53:54,
95150,,,,,,,,,2018-07-10 20:53:54,
95151,,,,,,,,,2018-07-10 20:53:55,
95152,,,,,,,,,2018-07-10 20:53:55,
95153,,,,,,,,,2018-07-10 20:53:56,
95154,,,,,,,,,2018-07-10 20:53:56,
95155,,,,,,,,,2018-07-10 20:53:57,
95156,,,,,,,,,2018-07-10 20:53:57,
95157,,,,,,,,,2018-07-10 20:53:58,
95158,,,,,,,,,2018-07-10 20:53:58,
95159,,,,,,,,,2018-07-10 20:53:59,
95160,,,,,,,,,2018-07-10 20:54:00,
95161,,,,,,,,,2018-07-10 20:54:01,
95164,,,,,,,,,2018-07-10 20:54:02,
95170,,,,,,,,,2018-07-10 20:54:02,
95172,,,,,,,,,2018-07-10 20:54:03,
95173,,,,,,,,,2018-07-10 20:54:04,
95190,,,,,,,,,2018-07-10 20:54:04,
95191,,,,,,,,,2018-07-10 20:54:05,
95192,,,,,,,,,2018-07-10 20:54:05,
95193,,,,,,,,,2018-07-10 20:54:06,
95194,,,,,,,,,2018-07-10 20:54:07,
95196,,,,,,,,,2018-07-10 20:54:07,
95201,,,,,,,,,2018-07-10 20:54:08,
95202,0.0408,0.0344,0.03,0.0408,0.0699,0.0928,-0.097717,0.161984,2018-07-10 20:54:08,
95203,0.0647,0.0393,0.0245,0.0647,0.0802,0.0752,-0.418499,0.096458,2018-07-10 20:54:09,
95204,0.0478,0.0393,0.0338,0.0478,0.0802,0.1049,-0.133392,0.131363,2018-07-10 20:54:10,
95205,0.0556,0.0408,0.0316,0.0556,0.0833,0.0977,-0.252861,0.111882,2018-07-10 20:54:10,
95206,0.043,0.0365,0.0321,0.043,0.0744,0.0996,-0.095832,0.150427,2018-07-10 20:54:11,
95207,0.05,0.0421,0.0371,0.05,0.0861,0.1154,-0.118294,0.120393,2018-07-10 20:54:11,
95208,,,,,,,,,2018-07-10 20:54:12,
95209,0.0465,0.0369,0.031,0.0465,0.0752,0.0958,-0.163889,0.136573,2018-07-10 20:54:12,
95210,0.0491,0.0403,0.0345,0.0491,0.0822,0.1072,-0.13934,0.12671,2018-07-10 20:54:13,
95211,0.054,0.0451,0.0394,0.054,0.0923,0.1229,-0.13406,0.107941,2018-07-10 20:54:13,
95212,0.0458,0.0409,0.0363,0.0458,0.0834,0.1128,-0.107494,0.15086,2018-11-01 13:38:19,
95213,,,,,,,,,2018-07-10 20:54:15,
95214,,,,,,,,,2018-07-10 20:54:16,
95215,0.0475,0.0406,0.0358,0.0475,0.0828,0.1114,-0.101961,0.130321,2018-07-10 20:54:16,
95219,0.0435,0.0323,0.0257,0.0435,0.0657,0.0791,-0.20422,0.15102,2018-07-10 20:54:17,
95220,0.0515,0.0358,0.0269,0.0515,0.0728,0.083,-0.287746,0.119206,2018-07-10 20:54:18,
95221,,,,,,,,,2018-07-10 20:54:18,
95222,,,,,,,,,2018-07-10 20:54:19,
95223,,,,,,,,,2018-07-10 20:54:19,
95224,,,,,,,,,2018-07-10 20:54:20,
95225,,,,,,,,,2018-07-10 20:54:21,
95226,,,,,,,,,2018-07-10 20:54:22,
95227,,,,,,,,,2018-07-10 20:54:22,
95228,,,,,,,,,2018-07-10 20:54:23,
95229,,,,,,,,,2018-07-10 20:54:23,
95230,,,,,,,,,2018-07-10 20:54:24,
95231,0.0441,0.0302,0.022,0.0441,0.0613,0.0675,-0.253514,0.154585,2018-07-10 20:54:25,
95232,,,,,,,,,2018-07-10 20:54:25,
95233,,,,,,,,,2018-07-10 20:54:26,
95234,,,,,,,,,2018-07-10 20:54:26,
95236,0.0527,0.0434,0.0378,0.0527,0.0887,0.1179,-0.158223,0.107509,2018-07-10 20:54:27,
95237,0.0567,0.0349,0.0221,0.0567,0.0711,0.0678,-0.373378,0.116343,2018-07-10 20:54:27,
95240,0.0581,0.0368,0.0243,0.0581,0.075,0.0748,-0.363632,0.110415,2018-07-10 20:54:28,
95241,,,,,,,,,2018-07-10 20:54:28,
95242,0.0526,0.0337,0.0232,0.0526,0.0686,0.0713,-0.339312,0.120131,2018-07-10 20:54:29,
95245,,,,,,,,,2018-07-10 20:54:30,
95246,,,,,,,,,2018-07-10 20:54:30,
95247,,,,,,,,,2018-07-10 20:54:31,
95248,,,,,,,,,2018-07-10 20:54:31,
95249,,,,,,,,,2018-07-10 20:54:32,
95250,,,,,,,,,2018-07-10 20:54:33,
95251,,,,,,,,,2018-07-10 20:54:34,
95252,,,,,,,,,2018-07-10 20:54:34,
95253,,,,,,,,,2018-07-10 20:54:35,
95254,,,,,,,,,2018-07-10 20:54:35,
95255,,,,,,,,,2018-07-10 20:54:36,
95257,,,,,,,,,2018-07-10 20:54:37,
95258,0.0596,0.0449,0.0371,0.0596,0.0919,0.1156,-0.270299,0.086726,2018-07-10 20:54:38,
95267,,,,,,,,,2018-07-10 20:54:38,
95269,,,,,,,,,2018-07-10 20:54:39,
95296,,,,,,,,,2018-07-10 20:54:39,
95297,,,,,,,,,2018-07-10 20:54:40,
95301,0.0621,0.0479,0.0353,0.0621,0.0981,0.1097,-0.173029,0.0968,2018-07-10 20:54:40,
95303,0.0564,0.0396,0.0254,0.0564,0.0808,0.0781,-0.218559,0.112813,2018-07-10 20:54:41,
95304,0.036,0.028,0.0229,0.036,0.0567,0.0703,-0.143922,0.190908,2018-07-10 20:54:42,
95305,,,,,,,,,2018-07-10 20:54:42,
95306,,,,,,,,,2018-07-10 20:54:43,
95307,0.0407,0.0278,0.0162,0.0407,0.0564,0.0495,-0.242792,0.210215,2018-10-22 21:49:44,
95309,,,,,,,,,2018-07-10 20:54:44,
95310,0.0501,0.036,0.0243,0.0501,0.0732,0.0747,-0.223114,0.149039,2018-07-10 20:54:46,
95311,,,,,,,,,2018-07-10 20:54:46,
95312,,,,,,,,,2018-07-10 20:54:47,
95313,0.0583,0.0417,0.028,0.0583,0.0852,0.0863,-0.269462,0.117089,2018-07-10 20:54:47,
95314,,,,,,,,,2018-07-10 20:54:48,
95315,0.0705,0.0475,0.0289,0.0705,0.0973,0.0892,-0.285653,0.079213,2018-07-10 20:54:49,
95316,0.069,0.0542,0.042,0.069,0.1113,0.1314,-0.215525,0.084618,2018-07-10 20:54:49,
95317,0.0891,0.0617,0.0363,0.0891,0.1271,0.113,-0.336483,0.071461,2018-07-10 20:54:50,
95318,,,,,,,,,2018-07-10 20:54:50,
95319,0.0699,0.048,0.0298,0.0699,0.0984,0.0922,-0.320267,0.108712,2018-07-10 20:54:51,
95320,0.0647,0.0461,0.0362,0.0647,0.0943,0.1127,-0.335557,0.077389,2018-07-10 20:54:51,
95321,0.0502,0.0355,0.0233,0.0502,0.0722,0.0715,-0.245176,0.144232,2018-07-10 20:54:52,
95322,0.0758,0.0467,0.022,0.0758,0.0957,0.0673,-0.351037,0.093146,2018-07-10 20:54:53,
95323,,,,,,,,,2018-07-10 20:54:53,
95324,0.0649,0.0387,0.0174,0.0649,0.0788,0.0532,-0.330995,0.100562,2018-07-10 20:54:54,
95325,,,,,,,,,2018-07-10 20:54:54,
95326,0.0779,0.0575,0.0417,0.0779,0.1184,0.1303,-0.308854,0.064386,2018-07-10 20:54:55,
95327,0.0562,0.0369,0.0213,0.0562,0.0752,0.0653,-0.315961,0.127089,2018-07-10 20:54:55,
95328,0.0539,0.0381,0.025,0.0539,0.0777,0.077,-0.259941,0.131736,2018-07-10 20:54:56,
95329,0.0509,0.0363,0.0243,0.0509,0.0739,0.0746,-0.229698,0.147154,2018-07-10 20:54:57,
95330,0.0474,0.04,0.0352,0.0474,0.0816,0.1095,-0.111372,0.13004,2018-07-10 20:54:57,
95333,0.0855,0.0575,0.0317,0.0855,0.1183,0.0981,-0.346339,0.080324,2018-07-10 20:54:58,
95334,0.0582,0.0478,0.0384,0.0582,0.0978,0.1198,-0.12004,0.09768,2018-07-10 20:54:58,
95335,,,,,,,,,2018-07-10 20:54:59,
95336,0.044,0.0345,0.0286,0.044,0.0703,0.0884,-0.163945,0.148426,2018-07-10 20:55:00,
95337,0.0498,0.0375,0.0303,0.0498,0.0765,0.0936,-0.218457,0.124288,2018-07-10 20:55:00,
95338,,,,,,,,,2018-07-10 20:55:01,
95340,0.0625,0.0426,0.0258,0.0625,0.087,0.0794,-0.255521,0.10032,2018-07-10 20:55:01,
95341,0.0874,0.0543,0.0262,0.0874,0.1115,0.0807,-0.384798,0.075383,2018-07-10 20:55:01,
95343,,,,,,,,,2018-07-10 20:55:02,
95344,,,,,,,,,2018-07-10 20:55:03,
95345,,,,,,,,,2018-07-10 20:55:04,
95346,0.055,0.0395,0.0266,0.055,0.0805,0.0819,-0.254585,0.126439,2018-07-10 20:55:05,
95347,,,,,,,,,2018-07-10 20:55:05,
95348,0.0632,0.0465,0.0321,0.0632,0.0951,0.0996,-0.205475,0.096229,2018-07-10 20:55:06,
95350,0.0604,0.0419,0.0267,0.0604,0.0857,0.0823,-0.297042,0.11538,2018-07-10 20:55:07,
95351,0.0787,0.0536,0.0331,0.0787,0.11,0.1025,-0.360604,0.087817,2018-07-10 20:55:08,
95352,,,,,,,,,2018-07-10 20:55:09,
95353,,,,,,,,,2018-07-10 20:55:09,
95354,0.0845,0.0586,0.0374,0.0845,0.1207,0.1163,-0.384361,0.069972,2018-07-10 20:55:10,
95355,0.0421,0.0284,0.0162,0.0421,0.0575,0.0493,-0.248255,0.194747,2018-10-30 13:38:41,
95356,0.0593,0.0409,0.0261,0.0593,0.0835,0.0804,-0.297561,0.112973,2018-07-10 20:55:12,
95357,0.0522,0.0362,0.023,0.0522,0.0737,0.0707,-0.251167,0.147115,2018-07-10 20:55:12,
95358,0.0806,0.0553,0.0345,0.0806,0.1136,0.107,-0.379989,0.076872,2018-07-10 20:55:13,
95360,0.0681,0.0486,0.0323,0.0681,0.0996,0.1002,-0.287895,0.105975,2018-07-10 20:55:13,
95361,0.0571,0.0429,0.0311,0.0571,0.0876,0.0964,-0.217872,0.119686,2018-07-10 20:55:14,
95363,0.0681,0.0468,0.0292,0.0681,0.0957,0.0901,-0.33451,0.098803,2018-07-10 20:55:14,
95364,0.0795,0.0585,0.0403,0.0795,0.1204,0.1257,-0.30971,0.084512,2018-07-10 20:55:15,
95365,0.0772,0.054,0.0325,0.0772,0.1109,0.1009,-0.293612,0.086409,2018-07-10 20:55:15,
95366,0.055,0.0412,0.0335,0.055,0.0841,0.1038,-0.248279,0.103583,2018-07-10 20:55:16,
95367,0.0613,0.0443,0.0301,0.0613,0.0905,0.0932,-0.274149,0.108031,2018-07-10 20:55:16,
95368,0.0524,0.0347,0.02,0.0524,0.0705,0.0613,-0.293221,0.14519,2018-07-10 20:55:17,
95369,,,,,,,,,2018-07-10 20:55:18,
95370,0.0657,0.0521,0.0407,0.0657,0.1068,0.1273,-0.212035,0.086087,2018-07-10 20:55:19,
95372,0.0694,0.0489,0.032,0.0694,0.1002,0.0992,-0.320302,0.092935,2018-07-10 20:55:20,
95373,,,,,,,,,2018-07-10 20:55:21,
95374,0.0548,0.0363,0.0205,0.0548,0.074,0.0627,-0.238112,0.131136,2018-07-10 20:55:21,
95375,,,,,,,,,2018-07-10 20:55:22,
95376,0.036,0.0264,0.0205,0.036,0.0536,0.0627,-0.173589,0.195868,2018-07-10 20:55:22,
95377,0.0375,0.029,0.0237,0.0375,0.0588,0.0727,-0.151701,0.182682,2018-07-10 20:55:23,
95378,,,,,,,,,2018-07-10 20:55:23,
95379,0.0518,0.0368,0.0245,0.0518,0.075,0.0754,-0.234602,0.144601,2018-07-10 20:55:24,
95380,0.0636,0.047,0.0333,0.0636,0.0962,0.1034,-0.249989,0.105236,2018-07-10 20:55:24,
95381,,,,,,,,,2018-07-10 20:55:25,
